material_id,material_name,strength_score,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,cost_per_unit,recycled_content_percent,norm_co2,norm_cost,norm_strength,norm_recyclability,norm_biodegradability,co2_impact_index,cost_efficiency_index,material_suitability_score,material_type_Fiber,material_type_Glass,material_type_Metal,material_type_Plastic,product_category_Cosmetics,product_category_E-commerce,product_category_Electronics,product_category_Food,product_category_Pharmaceuticals,product_category_Retail
241,Tinplate,9.880917168705828,9.92,0.01,4.66,65.17,113.29,24.86,0.35653708924303634,0.430609435615067,0.9801949841531048,0.43419009832672073,0.01,0.6434629107569636,0.7337123322922018,0.5628244743807942,False,False,True,False,False,False,False,False,True,False
242,HDPE,7.907857154005175,19.97,0.38,4.11,64.43,67.26,75.71,0.3082246929693358,0.23860176031368624,0.6504861954974095,0.4214248749353115,0.38,0.6917753070306643,0.7170334220107519,0.5931245421486905,False,False,False,True,False,False,False,False,True,False
243,HDPE,7.829728780440897,17.12,0.22,3.93,74.09,26.6,37.6,0.2924133632797611,0.06899428523755892,0.637430530076393,0.5880627910988443,0.22,0.7075866367202389,0.8135756408880219,0.6300255124654853,False,False,False,True,False,False,False,False,False,True
244,Paperboard,5.110476100766333,2.44,0.9,0.9565954897048528,70.05,36.89,89.66,0.03122736876451061,0.11191757393734618,0.1830289911549947,0.5183715715025012,0.9,0.9687726312354894,0.6060610520995903,0.6991242658115441,True,False,False,False,True,False,False,False,False,False
245,Compostable Film,5.030913233057735,17.71,0.91,1.37,86.55,90.4,48.47,0.0675411188058093,0.33512701789513205,0.16973361415747582,0.8030015525271692,0.91,0.9324588811941907,0.4668172349259111,0.7105156450109164,False,False,False,False,True,False,False,False,False,False
246,Glass,8.856637125175451,7.55,0.05,1.7973574830823815,82.31,171.86,19.3,0.10508050802982259,0.6749259583698328,0.8090323586473417,0.7298602725547697,0.05,0.8949194919701774,0.518657368437037,0.6325154800760004,False,True,False,False,False,False,False,True,False,False
247,LDPE,6.856368296634629,15.52,0.3,4.89,44.0,15.13,30.4,0.3767404549574929,0.021148792391440373,0.47477683295113043,0.06900120752113162,0.3,0.6232595450425071,0.7772214577455879,0.4875611527484885,False,False,False,True,False,False,False,False,True,False
248,LDPE,7.933309638087339,18.31,0.17,3.18,84.05,50.48,74.9,0.226532822906533,0.16860634880907685,0.6547394405241616,0.759875797826462,0.17,0.773467177093467,0.7607319669242185,0.6651722484768032,False,False,False,True,False,False,False,False,False,True
249,LDPE,7.927239954178505,5.84,0.12,4.77,48.08,57.92,42.0,0.3661995684977764,0.19964126308764027,0.6537251641644999,0.13938243919268584,0.12,0.6338004315022236,0.7417053078132158,0.4868154606589582,False,False,False,True,False,False,True,False,False,False
250,Aluminum,9.70601891093472,10.44,0.07,11.255881078024077,72.49,240.52,9.7,0.9359240354534044,0.9613314979351771,0.950968558054529,0.5604623080903915,0.07,0.06407596454659559,0.40358852446070537,0.33780923790268624,False,False,True,False,False,False,False,False,False,False
251,LDPE,6.588897784139172,29.63,0.18,4.14,51.49,60.88,46.75,0.3108599145842649,0.21198848704792894,0.4300810923152965,0.1982059686044506,0.18,0.6891400854157351,0.6448393446973613,0.4776011647514806,False,False,False,True,False,False,False,False,False,False
252,Recycled PET,6.770195457203851,8.29,0.13,2.9228291573465164,53.07,32.59,81.56,0.20394275079686647,0.09398072831935929,0.4603768946359981,0.22546144557529757,0.13,0.7960572492031335,0.7277623208627837,0.5313877335552952,False,False,False,True,False,True,False,False,False,False
253,Aluminum,9.702273343033712,7.87,0.09,9.225014483146447,43.92,206.18,53.92,0.75753125052477,0.8180870145580446,0.9503426538011013,0.06762118337070902,0.09,0.24246874947523,0.4892848527856138,0.3171203400932244,False,False,True,False,False,False,True,False,False,False
254,Glass,7.633844010312555,19.69,0.02,1.4991166690333109,89.3,160.28,46.61,0.07888282004195031,0.6266216159846494,0.604697146502699,0.8504398826979472,0.02,0.9211171799580496,0.46590588901028995,0.6263693174298466,False,True,False,False,False,False,False,False,False,False
255,Molded Pulp,4.5084782400582775,7.23,0.87,0.968929024738156,60.65,98.03,76.46,0.03231075536811882,0.3669544904684437,0.0824319571324455,0.35621873382784197,0.87,0.9676892446318812,0.412800088571912,0.6034937380113552,True,False,False,False,False,True,False,False,False,False
256,Corrugated Cardboard,5.670403787375051,11.81,0.86,0.89825836872326,41.04,21.36,64.37,0.026102994025729662,0.047136361740291156,0.27659587605005703,0.017940313955494207,0.86,0.9738970059742703,0.6823565333758481,0.6230058855323477,True,False,False,False,False,False,False,False,False,True
257,Bioplastic PLA,6.872309548321562,19.04,0.74,1.1960655651102992,72.36,100.78,13.47,0.052262592725748576,0.3784257289450632,0.4774407006207369,0.5582197688459548,0.74,0.9477374072742514,0.5639208428812568,0.6956894567338543,False,False,False,False,False,False,False,False,True,False
258,Molded Pulp,6.088089390024919,10.96,0.46,1.2206229506683268,87.68,44.24,74.81,0.054419731166704004,0.14257706586576566,0.3463933546176341,0.822494393651889,0.46,0.945580268833296,0.6530111023275942,0.7150650704240286,True,False,False,False,False,False,False,False,True,False
259,Molded Pulp,5.710183510268095,11.42,0.57,0.9148492541749258,73.5,67.11,76.81,0.027560349357497755,0.2379760563967797,0.2832432786381201,0.5778851129894773,0.57,0.9724396506425023,0.5705116776171802,0.6637611650587533,True,False,False,False,True,False,False,False,False,False
260,Tinplate,8.194352987541537,11.59,0.02,5.39,86.01,147.51,51.75,0.4206608152063116,0.5733533558586743,0.698361168142126,0.7936863895118166,0.02,0.5793391847936884,0.5353324537416458,0.539208263590094,False,False,True,False,False,False,False,False,False,True
261,Molded Pulp,5.845021680097509,19.7,0.48,0.7362357582745356,50.69,90.46,63.89,0.011870811187005675,0.3353772994618946,0.3057754516626451,0.1844057271002242,0.48,0.9881291888129943,0.5210838009879212,0.566168397477188,True,False,False,False,True,False,False,False,False,False
262,HDPE,7.980107700208526,13.08,0.13,4.71,86.61,55.47,92.04,0.3609291252679182,0.18942143244483375,0.6625596448050494,0.8040365706399862,0.13,0.6390708747320818,0.7513709984551195,0.6261272906419065,False,False,False,True,False,True,False,False,False,False
263,Tinplate,8.280168030473048,14.02,0.06,4.33,91.15,164.12,19.6,0.32754965147881604,0.6426396362574563,0.7127013167653689,0.8823529411764707,0.06,0.6724503485211839,0.49949674495167373,0.5833500107061046,False,False,True,False,False,True,False,False,False,False
264,HDPE,7.036659304727474,11.49,0.32,4.73,44.61,75.83,21.87,0.362685939677871,0.27435031076627875,0.5049044162181933,0.07952389166810418,0.32,0.637314060322129,0.63735158002751,0.46492733305895634,False,False,False,True,False,True,False,False,False,False
265,Rigid PVC,7.754746143855911,18.52,0.31,3.29,67.33,83.95,46.33,0.23619530216127313,0.3082217494681517,0.6249005339817751,0.4714507503881318,0.31,0.7638046978387268,0.665027163911819,0.5986784038053766,False,False,False,True,False,False,True,False,False,False
266,Bioplastic PHA,6.481537235508409,8.92,0.72,1.5516390263159343,46.55,49.59,69.72,0.08349642174789029,0.16489383890209822,0.41214057546597493,0.11298947731585299,0.72,0.9165035782521097,0.665919926845131,0.6132430081966838,False,False,False,False,False,False,False,True,False,False
267,Molded Pulp,6.091047222985804,15.31,0.51,0.889890826770249,65.26,61.95,71.43,0.025367983111782965,0.21645184165519543,0.34688762418638164,0.4357426254959463,0.51,0.974632016888217,0.6088839446814354,0.6429478787546514,True,False,False,False,False,False,False,False,True,False
268,LDPE,7.404968167974219,6.57,0.11,4.35,46.17,38.34,5.34,0.3293064658887687,0.11796604513410922,0.5664507798601852,0.10643436260134556,0.11,0.6706935341112312,0.7558006848636085,0.4845901819555592,False,False,False,True,True,False,False,False,False,False
269,Tinplate,8.71898230243951,13.8,0.1,4.15,44.47,80.21000000000001,51.75,0.3117383217892413,0.29262086513994917,0.7860295079896199,0.07710884940486457,0.1,0.6882616782107587,0.7388392841118785,0.5002130451711322,False,False,True,False,False,False,False,False,False,True
270,Tinplate,8.587183688528986,11.37,0.08,4.82,84.04,235.54,25.95,0.3705916045226584,0.9405581278938806,0.7640052608733803,0.7597032948076593,0.08,0.6294083954773416,0.3412672276130238,0.5144805105953283,False,False,True,False,False,False,False,False,False,False
271,Recycled PET,7.618722310957027,18.18,0.3,3.241306843350311,40.01,25.22,40.08,0.23191806019786013,0.06323780920201894,0.602170230372536,0.00017250301880279473,0.3,0.7680819398021399,0.802925406627803,0.5364074572386068,False,False,False,True,True,False,False,False,False,False
272,Kraft Paper,6.430340184037542,17.63,0.48,1.1135300663929817,86.54,53.12,6.62,0.04501261505178759,0.17961873774663162,0.40358527674346556,0.8028290495083665,0.48,0.9549873849482124,0.6536628680494072,0.7228362700728354,True,False,False,False,False,False,False,False,False,False
273,Steel,9.734144637160208,15.6,0.09,2.3385134255489377,92.82,213.09,51.75,0.1526160359176629,0.8469111083302049,0.9556685160156527,0.9111609453165429,0.09,0.8473839640823371,0.4741207414081382,0.6640444152416095,False,False,True,False,False,False,False,False,False,False
274,Bioplastic PLA,6.826481105112943,15.08,0.58,1.016546896642971,56.33,136.0,51.75,0.036493543544801964,0.5253410086347141,0.46978252480058447,0.2816974297050198,0.58,0.9635064564551981,0.47270840473940534,0.5975467765424732,False,False,False,False,False,True,False,False,False,False
275,Glass,8.022684797721876,3.74,0.02,1.3329231985438093,67.19,116.15,58.85,0.06428426585214965,0.4425395236307513,0.6696745035224776,0.46903570812489215,0.02,0.9357157341478504,0.6023460872305403,0.5950758340292163,False,True,False,False,False,True,False,False,False,False
276,Molded Pulp,5.504548884061599,23.58,0.43,0.9369409061447264,89.43,70.1,58.39,0.029500895983508087,0.25044842114044963,0.24888064242479796,0.8526824219423841,0.43,0.9704991040164919,0.5492832042856494,0.6883950809073165,True,False,False,False,False,False,True,False,False,False
277,Recycled PET,7.59659035793355,11.56,0.35,2.028788415234585,64.89,34.1,76.02,0.12540956785551197,0.10027948108288491,0.5984718636895223,0.4293600138002415,0.35,0.8745904321444881,0.779221056826078,0.6554015829788664,False,False,False,True,False,False,False,False,False,True
278,Bioplastic PHA,6.29992786155553,6.54,0.53,1.3897198131175514,82.78,97.78,7.94,0.06927332139813377,0.3659116506069328,0.3817926862743696,0.7379679144385027,0.53,0.9307266786018662,0.5331700841455881,0.6777833761320944,False,False,False,False,False,False,False,False,False,True
279,Molded Pulp,6.10590063177311,28.9,0.42,1.1322028761854943,44.77,91.96,46.8,0.04665284811767723,0.3416343386309598,0.3493697075402495,0.08228393996894952,0.42,0.9533471518823228,0.5347672798375239,0.5340897242718927,True,False,False,False,False,False,True,False,False,False
280,Tinplate,9.591585338872202,9.12,0.02,5.9,65.82,218.32,62.56,0.46545958266010673,0.8687273182330122,0.93184610149205,0.4454027945489045,0.02,0.5345404173398933,0.45150204965701274,0.45850280667520704,False,False,True,False,False,False,True,False,False,False
281,Aluminum,9.780010683635131,6.22,0.08,8.548438822915996,55.24,140.74,51.75,0.6981003570589625,0.5451132524089601,0.9633329755409588,0.2628946006555115,0.08,0.30189964294103755,0.6582652387710074,0.4160484202602613,False,False,True,False,False,False,False,False,False,True
282,Recycled PET,6.675990313703071,15.17,0.37,2.802965197178888,42.31,64.37,86.66,0.19341381417404185,0.22654653151462065,0.44463471572742075,0.03984819734345355,0.37,0.8065861858259582,0.6419259673821959,0.5103904586347692,False,False,False,True,False,False,True,False,False,False
283,Molded Pulp,5.126748857919832,10.11,0.68,0.7506413104120663,67.25,50.27,47.69,0.01313620526593265,0.16773036332540775,0.18574825514554413,0.4700707262377092,0.68,0.9868637947340674,0.573661084062973,0.6540633801980597,True,False,False,False,False,False,False,False,True,False
284,Corrugated Cardboard,4.281945819522607,17.37,0.43,0.6084845422507252,88.95,35.64,51.75,0.0006490523270248538,0.10670337462979185,0.044577188696833574,0.8444022770398483,0.43,0.9993509476729752,0.5538088507008583,0.6760956712547601,True,False,False,False,False,True,False,False,False,False
285,Bioplastic PHA,6.156560281992348,14.92,0.43,1.3618021863993122,87.37,71.3,78.64,0.06682101695261955,0.2554540524757018,0.35783520366457305,0.8171468000690013,0.43,0.9331789830473805,0.5898616499804081,0.6911319877895737,False,False,False,False,False,False,True,False,False,False
286,Bioplastic PHA,5.071884547593484,12.35,0.42,2.463810632365081,42.6,89.57,88.65,0.16362223284073438,0.3316647895549159,0.176580138026271,0.044850784888735576,0.42,0.8363777671592656,0.4716331814775589,0.4584497962975436,False,False,False,False,True,False,False,False,False,False
287,Rigid PVC,6.93119603626492,11.42,0.36,2.028030782028813,54.97,70.71,31.71,0.12534301680884402,0.25299295040253617,0.487280944943431,0.2582370191478351,0.36,0.8746569831911559,0.6431166077358508,0.5775517452152196,False,False,False,True,False,False,True,False,False,False
288,Compostable Film,6.085289269415153,14.99,0.92,1.0,81.62,131.25,8.65,0.035040052221683465,0.5055270512660076,0.3459254396188721,0.7179575642573746,0.92,0.9649599477783165,0.43505394508794426,0.7144355274188432,False,False,False,False,False,False,False,False,False,True
289,Bioplastic PLA,5.573082504256568,6.99,0.88,2.202305667824485,45.35,105.6,54.46,0.14065144834177934,0.3985316814749927,0.2603329736911133,0.09228911505951357,0.88,0.8593485516582207,0.4650141805914498,0.5505492310263427,False,False,False,False,False,False,False,True,False,False
290,Corrugated Cardboard,5.772499781707032,13.03,0.85,1.2717036510247235,77.47,68.18,84.92,0.058906696689533806,0.24243941100404626,0.2936566579659601,0.6463688114542004,0.85,0.9410933033104661,0.5719990165839564,0.711467173226565,True,False,False,False,False,False,True,False,False,False
291,Rigid PVC,6.061000499878099,2.25,0.13,2.89,49.97,67.41,71.69,0.20105901396221817,0.23922746423059274,0.34186665746205347,0.17198550974642055,0.13,0.7989409860377819,0.5932101844464658,0.4760686096184405,False,False,False,True,False,False,False,True,False,False
292,Rigid PVC,6.074696377498428,29.83,0.35,4.24,70.88,50.4,12.6,0.31964398663402865,0.1682726400533934,0.3441553112212553,0.532689322063136,0.35,0.6803560133659714,0.636698540456466,0.5567348346586607,False,False,False,True,False,False,False,False,False,False
293,Tinplate,9.645201121319316,8.27,0.02,4.93,87.37,80.21000000000001,39.87,0.38025408377739844,0.29262086513994917,0.940805582983619,0.8171468000690013,0.02,0.6197459162226016,0.8007497141094782,0.6466211217063121,False,False,True,False,False,False,False,True,False,False
294,HDPE,6.720381282822526,1.7,0.26,4.65,74.24,30.37,39.58,0.35565868203806,0.0847203103491428,0.45205268200648924,0.5906503363808866,0.26,0.6443413179619399,0.72998888659311,0.5781349525136857,False,False,False,True,False,False,False,True,False,False
295,Molded Pulp,4.381181537955654,15.67,0.46,0.9414978307484536,40.71,43.3,7.47,0.0299011795239529,0.1386559879864848,0.0611600033462407,0.012247714335000878,0.46,0.9700988204760471,0.5412704085466054,0.5039127914810897,True,False,False,False,False,False,False,False,True,False
296,LDPE,7.044486520109609,17.79,0.15,4.11,42.6,78.57,90.2,0.3082246929693358,0.2857798356484378,0.5062123854046159,0.044850784888735576,0.15,0.6917753070306643,0.6310170527727836,0.4473782508206039,False,False,False,True,False,False,True,False,False,False
297,Molded Pulp,6.3099806592958325,8.82,0.4,0.6768153390742524,85.92,63.64,14.11,0.0066512787521811525,0.22350143911900888,0.3834725620717911,0.7921338623425911,0.4,0.9933487212478188,0.6192881613573111,0.7096006853893708,True,False,False,False,False,True,False,False,False,False
298,Bioplastic PHA,5.431642054993686,6.22,0.74,1.8219392334605395,49.71,146.92,25.56,0.10723978669413303,0.5708922537855087,0.2366975247711992,0.16750043125754702,0.74,0.892760213305867,0.3521436576371745,0.524033817129683,False,False,False,False,False,False,False,True,False,False
299,Steel,9.245780951638,4.44,0.01,2.1180641341919726,93.69,162.12,40.59,0.1332516113316735,0.6342969173653694,0.8740603550994795,0.9261687079523891,0.01,0.8667483886683265,0.5690459916205702,0.6764257916060662,False,False,True,False,True,False,False,False,False,False
300,Glass,7.170694929987536,10.78,0.01,1.6754856661916928,61.48,124.98,47.66,0.09437519982578833,0.4793726275393151,0.5273024797904808,0.37053648438847675,0.01,0.9056248001742117,0.5232974153926033,0.5308493387571578,False,True,False,False,True,False,False,False,False,False
301,Glass,7.103363442337216,11.82,0.01,1.0784660646273956,48.79,83.71,92.37,0.04193256787316807,0.3072206232011012,0.5160510312454951,0.15163015352768672,0.01,0.9580674321268319,0.6220880385775374,0.5263733731125207,False,True,False,False,False,False,False,False,True,False
302,Glass,8.062709263136297,10.6,0.05,1.3905929096174223,54.32,80.21000000000001,37.06,0.0693500148237464,0.29262086513994917,0.6763628038833678,0.2470243229256512,0.05,0.9306499851762536,0.6949726024693776,0.5774792911436875,False,True,False,False,False,False,False,False,True,False
303,Paperboard,5.62190536483032,3.04,0.61,0.7050340652857889,96.05,60.19,36.25,0.009130031994128087,0.20911024903015893,0.2684915325279157,0.9668794203898567,0.61,0.9908699680058719,0.5819304635930709,0.7544686436307922,True,False,False,False,False,True,False,False,False,False
304,LDPE,7.274859802996413,9.99,0.29,3.72,63.3,99.45,84.23,0.2739668119752572,0.3728778208818254,0.5447089823014759,0.40193203381059167,0.29,0.7260331880247428,0.5941569003914952,0.5447064864975625,False,False,False,True,False,False,False,False,False,True
305,Steel,9.452182667445324,22.41,0.02,2.027273148823042,42.29,80.21000000000001,53.87,0.12527646576217616,0.29262086513994917,0.9085511760518339,0.03950319130584784,0.02,0.8747235342378239,0.787847951336764,0.5611348039718911,False,False,True,False,False,False,False,False,False,False
306,Molded Pulp,6.927556238387604,18.37,0.83,1.1161499541714597,90.46,21.76,76.15,0.04524274788187205,0.04880490551870855,0.48667271542170326,0.8704502328790753,0.83,0.954757252118128,0.7653861428574561,0.8250310294677877,True,False,False,False,False,False,False,False,False,True
307,LDPE,7.03260069660239,6.96,0.36,4.86,48.63,51.64,93.29,0.37410523334256385,0.1734451257664873,0.5042262012837365,0.14887010522684152,0.36,0.6258947666574362,0.6976234050536022,0.49637092243437336,False,False,False,True,False,True,False,False,False,False
308,LDPE,6.645912945882492,12.6,0.21,3.21,51.79,78.56,39.79,0.2291680445214621,0.2857381220539774,0.43960862810910806,0.20338105916853544,0.21,0.7708319554785379,0.6044005780112568,0.49848680579099347,False,False,False,True,False,False,False,False,True,False
309,HDPE,7.590372389537407,23.14,0.37,3.64,65.72,64.19,58.23,0.2669395543354462,0.2257956868143328,0.5974328082058994,0.4436777643608763,0.37,0.7330604456645538,0.7034957111937601,0.5997708951905714,False,False,False,True,False,False,True,False,False,False
310,Aluminum,8.54166450252415,19.93,0.01,9.904072517475068,77.13,80.21000000000001,26.63,0.8171801975199054,0.29262086513994917,0.7563987635715103,0.6405037088149041,0.01,0.18281980248009455,0.7269869863446345,0.44183330545031885,False,False,True,False,False,True,False,False,False,False
311,Tinplate,8.877942841411272,10.62,0.1,4.44,82.57,214.39,88.63,0.33721213073355616,0.8523338756100612,0.8125926567828347,0.7343453510436432,0.1,0.6627878692664438,0.4136367373470971,0.5453738810037195,False,False,True,False,False,False,False,False,False,False
312,Glass,7.156912762684532,11.49,0.06,1.3007106281166154,87.55,120.01,70.97,0.06145469045674406,0.4586409710924791,0.5249994065678383,0.8202518544074521,0.06,0.938545309543256,0.5348151799716478,0.6408176993941631,False,True,False,False,True,False,False,False,False,False
313,Kraft Paper,4.076052230246373,29.76,0.52,0.8761333949990247,45.21,10.21,8.97,0.02415952039280153,0.0006257039169065213,0.01017127838166263,0.08987407279627395,0.52,0.9758404796071984,0.6036930890025212,0.5406673585302109,True,False,False,False,False,False,True,False,False,False
314,Bioplastic PLA,6.92529682935585,6.73,0.4,1.68917015260898,87.67,129.01,84.6,0.09557725497232299,0.4961832061068702,0.48629515619421554,0.8223218906330861,0.4,0.904422745027677,0.49680813881356406,0.6686227519577329,False,False,False,False,False,False,True,False,False,False
315,Molded Pulp,6.507940361536617,4.59,0.83,1.1495115806859395,79.87,12.2,32.55,0.04817325719187704,0.00892670921453301,0.41655267780174954,0.6877695359668795,0.83,0.951826742808123,0.7612650455919799,0.7795734592139826,True,False,False,False,False,False,False,True,False,False
316,Steel,9.391948412187396,12.39,0.07,2.424459282258164,45.85,230.34,66.36,0.16016558189478805,0.9188670587744546,0.898485712665672,0.10091426599965501,0.07,0.839834418105212,0.408074049801596,0.4745002623484608,False,False,True,False,True,False,False,False,False,False
317,Corrugated Cardboard,5.22685883324281,6.36,0.69,1.2687342805527495,81.19,70.02,24.0,0.05864586504785121,0.2501147123847662,0.2024771627561412,0.7105399344488529,0.69,0.9413541349521488,0.5309220376715967,0.6809924530689285,True,False,False,False,False,False,False,False,False,True
318,Paperboard,4.519882960212537,7.27,0.49,1.150832370378707,41.28,62.49,80.8,0.04828927631011558,0.21870437575605892,0.08433774633247072,0.02208038640676214,0.49,0.9517107236898844,0.5025124730793529,0.497491187291403,True,False,False,False,False,False,False,False,False,True
319,Corrugated Cardboard,4.469311128013258,5.84,0.53,0.8207848270236089,84.06,26.91,69.78,0.01929766230332855,0.0702874066658324,0.0758869250648505,0.7600483008452649,0.53,0.9807023376966715,0.5881823260264407,0.6803546354911497,True,False,False,False,False,False,True,False,False,False
320,Kraft Paper,4.750728694493786,6.62,0.44,1.0816942942605796,54.03,74.26,79.03,0.04221613789007878,0.2678012764359905,0.12291329236204877,0.24202173538036917,0.44,0.9577838621099212,0.4884845510832252,0.5361519727160614,True,False,False,False,False,False,False,True,False,False
321,Steel,9.09845332941224,11.36,0.01,2.1063221868387743,55.74,174.5,30.58,0.13222019021612322,0.6859383473073875,0.8494411283665569,0.27151975159565295,0.01,0.8677798097838768,0.5282134429621903,0.5331353668314969,False,False,True,False,False,False,False,False,False,True
322,Paperboard,6.143787768100188,3.44,0.64,0.7782694354322358,50.96,80.47,69.35,0.015563079673703146,0.2937054185959204,0.3557008488795711,0.18906330860790066,0.64,0.9844369203262968,0.5660570883942762,0.6062280948059954,True,False,False,False,False,False,False,True,False,False
323,Glass,8.320394753435462,21.67,0.05,1.672697263540738,94.55,89.93,88.78,0.09413026452789096,0.3331664789554916,0.7194234154347993,0.9410039675694324,0.05,0.905869735472109,0.6878694788006248,0.7113714253991552,False,True,False,False,False,False,False,False,False,False
324,Recycled PET,6.559867793891886,19.12,0.36,2.057639523443488,92.62,94.87,43.01,0.12794386998773732,0.35377299461894635,0.4252300270421647,0.9077108849404866,0.36,0.8720561300122627,0.5578282140454981,0.6791390722073671,False,False,False,True,False,False,True,False,False,False
325,Glass,8.909730561326388,4.09,0.0,1.721409593708339,93.95,181.31,65.83,0.09840919070693183,0.7143453051349435,0.8179045533035948,0.9306537864412628,0.0,0.9015908092930682,0.49855463824047186,0.6630371149666504,False,True,False,False,False,False,False,False,True,False
326,Tinplate,9.475793833391537,17.76,0.02,2.028030782028813,47.52,201.42,89.96,0.12534301680884402,0.7982313435948776,0.9124967270563001,0.1297222701397275,0.02,0.8746569831911559,0.4860598846655935,0.5041061928573206,False,False,True,False,False,False,False,False,False,True
327,Recycled PET,7.108708105022801,13.42,0.4,2.692216196937101,68.92,44.66,82.92,0.1836855421984103,0.14432903683310389,0.5169441527150441,0.49887873037778163,0.4,0.8163144578015897,0.7201802389861554,0.6364095584340765,False,False,False,True,False,True,False,False,False,False
328,Molded Pulp,5.835162238703057,13.42,0.86,1.0460410337657964,89.82,26.74,54.69,0.03908432980012707,0.06957827556000501,0.3041278867356959,0.8594100396756942,0.86,0.9609156701998729,0.6799041893582753,0.789545545008239,True,False,False,False,False,False,False,False,False,True
329,Bioplastic PLA,5.83920012485558,8.68,0.92,1.989030883308674,77.57,127.59,72.86,0.12191723760593212,0.49025987569348856,0.3048026389186801,0.6480938416422286,0.92,0.8780827623940679,0.42776513015137885,0.6684651434763789,False,False,False,False,False,False,False,False,False,True
330,Rigid PVC,6.4954619790023145,9.38,0.14,4.34,96.53,14.7,66.4,0.3284280586837924,0.019355107829641675,0.4144674739259863,0.9751595652923927,0.14,0.6715719413162076,0.7541739248726095,0.6474937240640919,False,False,False,True,False,False,False,True,False,False
331,Glass,7.711945357302524,11.71,0.0,1.716094192565229,87.75,80.21000000000001,53.94,0.09794228204078709,0.29262086513994917,0.6177482956398668,0.8237019147835087,0.0,0.9020577179592129,0.6715267991719772,0.6650142277014467,False,True,False,False,False,False,False,False,False,False
332,Tinplate,9.515692220928738,6.35,0.09,5.68,81.14,242.33,7.83,0.4461346241506265,0.9688816585325158,0.9191639591355037,0.7096774193548387,0.09,0.5538653758493735,0.38633658853469205,0.5100956396730032,False,False,True,False,False,True,False,False,False,False
333,Molded Pulp,4.043180465889268,18.31,0.56,1.045668777517045,90.9,13.75,40.79,0.039051630543027,0.015392316355900387,0.004678232287572677,0.8780403657064,0.56,0.960948369456973,0.5926359031014888,0.6965193829825014,True,False,False,False,False,False,False,False,False,True
334,Corrugated Cardboard,4.348217921520749,6.81,0.53,1.0297535093320431,89.71,61.78,11.87,0.03765362191874331,0.21574271054936806,0.05565160828299547,0.8575125064688631,0.53,0.9623463780812567,0.4928150169835773,0.6684753297923435,True,False,False,False,False,False,False,False,True,False
335,Tinplate,8.092005284043505,13.63,0.04,4.66,59.82,210.85,25.09,0.35653708924303634,0.8375672631710674,0.6812583242901371,0.3419009832672072,0.04,0.6434629107569636,0.36996297181341437,0.42803564526289783,False,False,True,False,False,False,False,False,False,False
336,Recycled PET,6.08145760463794,21.36,0.3,2.099978060841035,91.0,80.21000000000001,54.23,0.13166291761755403,0.29262086513994917,0.3452851481209872,0.8797653958944281,0.3,0.868337082382446,0.5625415401644254,0.6566181037468246,False,False,False,True,False,False,False,False,False,False
337,Steel,9.710921168022017,12.28,0.02,2.1628856153616427,92.17,206.52,89.36,0.1371887625313886,0.8195052767696993,0.9517877512031857,0.8999482490943592,0.02,0.8628112374686114,0.48901193441945473,0.6592647797846376,False,False,True,False,False,False,True,False,False,False
338,Paperboard,6.110973578140071,3.07,0.8,0.7051183005719291,97.43,31.52,52.77,0.009137431282353968,0.08951737371209278,0.35021742377244924,0.9906848369846474,0.8,0.990862568717646,0.686376545281724,0.8220116167098992,True,False,False,False,False,False,False,False,True,False
339,Bioplastic PLA,5.948347658174651,6.05,0.87,2.1061506530822283,82.09,108.17,85.65,0.13220512256735856,0.4092520752513244,0.3230417703831367,0.7260652061411076,0.87,0.8677948774326414,0.48366546300245994,0.6892720472469427,False,False,False,False,False,False,False,True,False,False
340,Recycled PET,6.195668321302003,3.49,0.39,2.768332881219012,92.57,24.75,62.85,0.19037168658762454,0.06127727026237851,0.3643703643649139,0.9068483698464722,0.39,0.8096283134123754,0.7089817835885384,0.696440650326633,False,False,False,True,False,False,False,True,False,False
341,Corrugated Cardboard,5.474847625350497,13.43,0.83,1.0761594454458474,43.52,72.1,67.11,0.04172995278234721,0.25879114003253656,0.24391740463262543,0.06072106261859588,0.83,0.9582700472176527,0.5422922778335282,0.5840900366106595,True,False,False,False,False,False,True,False,False,False
342,Paperboard,5.420415312341698,6.14,0.43,0.629171030421669,57.51,78.5,51.75,0.0024661683525264073,0.28548784048721476,0.23482147655535315,0.3020527859237536,0.43,0.9975338316474736,0.5226358863298124,0.5783118259169813,True,False,False,False,False,True,False,False,False,False
343,Compostable Film,5.346403739820031,13.18,0.96,2.52,71.72,59.83,46.27,0.16855794737809232,0.20760855962958327,0.22245375041382257,0.5471795756425737,0.96,0.8314420526219077,0.5644163643877791,0.666217997053414,False,False,False,False,False,True,False,False,False,False
344,Molded Pulp,5.301554947713919,19.63,0.94,0.6593544112320623,47.95,99.55,52.45,0.005117498269965917,0.3732949568264297,0.2149592794865302,0.13713989994824916,0.94,0.9948825017300341,0.46200673769875433,0.6038903428820017,True,False,False,False,False,False,False,False,False,False
345,Tinplate,8.797009468794746,11.42,0.06,5.0,63.59,242.95,52.03,0.38640293421223304,0.9714679013890627,0.7990682611494544,0.40693462135587377,0.06,0.613597065787767,0.33674656362634414,0.43855951102903634,False,False,True,False,False,False,False,False,True,False
